date,temp_min,temp_max,temp_observ,precip,wind,wt_fog,wt_thunder,wt_rain,wt_snow,casual,registered,total_cust,holiday
10/1/2011,10.20714286,20.16428571,10.35,1.459550562,4.825,1,0,1,0,476,1926,2402,0
10/2/2011,6.642857143,11.32857143,7.39,12.79666667,3.675,1,0,1,0,616,2268,2884,0
10/3/2011,6.278571429,10.75714286,7.936363636,1.240697674,1.4,0,0,1,0,330,3199,3529,0
10/4/2011,7.673333333,14.98,10.7,0.852747253,3.175,1,0,1,0,485,3920,4405,0
10/5/2011,9.373333333,21.13333333,12.40833333,0.010227273,3.1,0,0,0,0,559,4212,4771,0
10/6/2011,8.453333333,22.14666667,10.45833333,0,1.5,0,0,0,0,639,4078,4717,0
10/7/2011,7.453333333,21.96666667,10.36666667,0.005747126,0.8,1,0,0,0,949,3976,4925,0
10/8/2011,8.373333333,22.99333333,11.61666667,0.003448276,0.625,1,0,0,0,2233,3104,5337,0
10/9/2011,9.213333333,24.59333333,12.16666667,0.003370787,0.65,1,0,0,0,2397,3048,5445,0
10/10/2011,10.36666667,26.80666667,13.9,0.006976744,0.725,1,0,0,0,1513,3539,5052,1
10/11/2011,12.98,24.56,16.85,0.005882353,2.25,1,0,1,0,666,3837,4503,0
10/12/2011,15.64,20.59333333,17.41666667,1.693814433,4.625,1,0,1,0,217,2175,2392,0
10/13/2011,16.58571429,20.52857143,18.22727273,14.00808081,3.075,1,1,1,0,290,2592,2882,0
10/14/2011,15.44,22.57857143,17.58333333,17.98387097,3.8,1,1,1,0,528,3064,3592,0
10/15/2011,9.4,21.09285714,12.11818182,6.745652174,4.35,0,1,0,0,1896,3240,5136,0
10/16/2011,8.45,21.35714286,12.26363636,0.003448276,4.3,0,0,0,0,1748,3223,4971,0
10/17/2011,10.26,21.64,14.8,0,2.45,0,0,0,0,713,3806,4519,0
10/18/2011,10.45833333,22.16666667,14.08888889,0,1.75,1,0,1,0,635,4064,4699,0
10/19/2011,13.14285714,21.82857143,16.57272727,10.51340206,4.15,1,0,1,0,254,2144,2398,0
10/20/2011,11.04,20.01333333,12.40833333,6.407368421,5.6,0,0,1,0,471,3681,4152,0
10/21/2011,7,15.52666667,8.866666667,0.029069767,3.625,0,0,0,0,676,3582,4258,0
10/22/2011,5.726666667,15.19333333,7.691666667,0,1.35,1,0,0,0,1499,2749,4248,0
10/23/2011,3.846666667,16.54666667,6.791666667,0.006818182,1.425,1,0,0,0,1619,2707,4326,0
10/24/2011,5.413333333,18.32666667,8.8,0.131818182,1.8,1,0,1,0,698,3444,4142,0
10/25/2011,7.226666667,19.62,9.958333333,1.122916667,2.925,0,0,0,0,694,3936,4630,0
10/26/2011,9.026666667,18.66,12.075,0.180952381,2.2,1,0,1,0,404,3452,3856,0
10/27/2011,8.706666667,18.56,11.99166667,3.377659574,3.275,1,0,1,0,240,2389,2629,0
10/28/2011,3.05,14.64285714,4.181818182,2.822826087,3.225,1,0,1,0,455,3253,3708,0
10/29/2011,1.753333333,9.26,2.741666667,14.55543478,5.8,1,0,1,1,57,562,619,0
10/30/2011,0.006666667,6.666666667,2.133333333,17.66477273,2.25,0,0,0,0,885,2403,3288,0
10/31/2011,-0.486666667,11.74666667,2.458333333,0.043181818,1.8,1,0,1,0,362,3271,3633,0
11/1/2011,2,13.96666667,5.958333333,1.146938776,1.875,1,0,1,0,410,3628,4038,0
11/2/2011,1.553333333,15.33333333,3.383333333,0.01,1.275,1,0,0,0,367,3769,4136,0
11/3/2011,2.78,16.85333333,6.158333333,0,1.966666667,1,0,0,0,317,3597,3914,0
11/4/2011,5.26,16.32666667,8.841666667,0.00326087,4.425,0,0,0,0,470,3533,4003,0
11/5/2011,1.24,12.72857143,2.825,0,2.9,0,0,0,0,1154,2733,3887,0
11/6/2011,-0.44,12.30666667,2.366666667,0,1.225,0,0,0,0,952,2659,3611,0
11/7/2011,1.293333333,16.10666667,4.808333333,0.003333333,0.775,1,0,0,0,373,3602,3975,0
11/8/2011,2.626666667,19.40666667,5.875,0.003488372,1,0,0,0,0,376,3773,4149,0
11/9/2011,2.346666667,19.32666667,5.008333333,0.003448276,1.35,1,0,0,0,305,3752,4057,0
11/10/2011,4.113333333,16.32,9.125,0.335164835,2.95,1,0,1,0,190,2713,2903,0
11/11/2011,2.892857143,11.75,4.281818182,1.874193548,5.425,0,0,0,0,440,2897,3337,1
11/12/2011,-1.04,12.14666667,3.35,0.003529412,2.95,0,0,0,0,1275,2758,4033,0
11/13/2011,1.746666667,17.28,7.65,0.003571429,4.05,0,0,0,0,1004,2680,3684,0
11/14/2011,8.12,19.77333333,14.53333333,0,4.95,0,0,0,0,594,3833,4427,0
11/15/2011,13.14,21.7,16.525,0.028735632,2.35,1,0,1,0,449,3712,4161,0
11/16/2011,12.54666667,17.36666667,13.14166667,5.015625,2.275,1,0,1,0,145,1660,1805,0
11/17/2011,5.44,13.82,6.8,11.13723404,4.725,0,1,1,0,139,2886,3025,0
11/18/2011,-0.82,7.62,1.066666667,0.37,2.775,0,0,0,0,243,3113,3356,0
11/19/2011,-0.96,9.5,2.325,0.010227273,3.125,0,0,0,0,941,2679,3620,0
11/20/2011,3.585714286,15.07857143,10.84166667,0.146067416,2.575,1,0,1,0,787,2685,3472,0
11/21/2011,9.893333333,17.89333333,12.575,3.521649485,2.275,1,0,1,0,220,2510,2730,0
11/22/2011,9.286666667,16.00666667,10.73333333,6.835483871,2.2,1,0,1,0,69,1518,1587,0
11/23/2011,8.48,16.70666667,13.425,24.90652174,5.475,1,0,1,0,112,2423,2535,0
11/24/2011,1.406666667,16.38,3.790909091,0.732222222,2.45,0,0,0,0,559,918,1477,1
11/25/2011,1.607142857,17.02857143,4.290909091,0.006976744,1.575,0,0,0,0,1095,1677,2772,0
11/26/2011,1.926666667,19.36,5.1,0,0.725,0,0,0,0,1249,1776,3025,0
11/27/2011,3.64,19.84,10.28333333,0,3.375,0,0,0,0,808,2221,3029,0
11/28/2011,9.24,21.19333333,13.25,0,2.55,1,0,0,0,253,3559,3812,0
11/29/2011,10.40666667,20.04,15.1,2.55326087,4.375,1,0,1,0,96,2791,2887,0
11/30/2011,3.286666667,15.59333333,3.783333333,10.97857143,4.675,0,0,0,0,187,3389,3576,0
12/1/2011,0.8,10.32142857,2.436363636,0.025555556,3.3,0,0,0,0,182,3500,3682,0
12/2/2011,-2.293333333,11.74666667,-0.708333333,0,1.55,1,0,0,0,268,3633,3901,0
12/3/2011,-1.507142857,12.14285714,0.863636364,0.006741573,1.325,1,0,0,0,705,2857,3562,0
12/4/2011,-0.78,11.06666667,1.883333333,0.003370787,1.575,1,0,0,0,633,2808,3441,0
12/5/2011,1.626666667,14.28666667,6.233333333,0,1.4,1,0,0,0,233,3511,3744,0
12/6/2011,7.286666667,16.08666667,14.13333333,1.776842105,3.15,1,0,1,0,126,2437,2563,0
12/7/2011,8.733333333,16.58,11.51666667,29.054,4.15,1,0,1,1,50,648,698,0
12/8/2011,0.6,11.36666667,1.825,45.86534653,3.925,0,0,0,0,150,3145,3295,0
12/9/2011,-1.78,9.033333333,-0.383333333,0.012222222,1.425,1,0,0,0,259,3324,3583,0
12/10/2011,-1.386666667,9.373333333,2.766666667,0.005617978,3.6,0,0,0,0,502,2658,3160,0
12/11/2011,-4.486666667,6.566666667,-2.875,0,1.075,0,0,0,0,376,2337,2713,0
12/12/2011,-4.96,5.966666667,-3.333333333,0.003333333,0.7,0,0,0,0,143,3121,3264,0
12/13/2011,-4.226666667,8.56,-1.016666667,0,1.975,1,0,0,0,154,3327,3481,0
12/14/2011,-1.114285714,9.764285714,2.7,0.003488372,1.175,0,0,1,0,178,3515,3693,0
12/15/2011,3.026666667,12.62666667,8.833333333,0.196590909,4.325,0,0,1,0,180,3490,3670,0
12/16/2011,6,16.83333333,7.116666667,0.405319149,4.425,0,0,0,0,178,3359,3537,0
12/17/2011,0.626666667,7.113333333,1.891666667,0,3.75,0,0,0,1,275,2435,2710,0
12/18/2011,-2.44,4.926666667,-0.7,0,2.15,0,0,0,0,220,2182,2402,0
12/19/2011,-3.733333333,7.186666667,-0.508333333,0,2.575,0,0,0,0,259,3107,3366,0
12/20/2011,0.52,11.64,9.541666667,0.021590909,1.475,0,0,1,0,216,3498,3714,0
12/21/2011,7.12,14.43333333,10.46666667,0.372727273,3.35,1,0,1,0,107,2533,2640,0
12/22/2011,6.74,16.34666667,7.966666667,3.756862745,1.3,1,0,1,0,227,2801,3028,0
12/23/2011,5.713333333,13.55333333,8.225,20.88061224,4,1,0,1,0,163,2019,2182,0
12/24/2011,2.22,9.08,3.325,0.321348315,2.75,0,0,1,0,154,840,994,0
12/25/2011,-2.36,7.64,0,0.009876543,1.975,0,0,0,0,303,439,742,0
12/26/2011,-0.48,9.293333333,4.675,0.180246914,4.075,0,0,0,0,429,864,1293,1
12/27/2011,0.86,9.773333333,4.908333333,2.273809524,3.375,1,0,1,0,103,1049,1152,0
12/28/2011,2.206666667,9.88,4.075,14.271875,5.5,1,0,0,0,255,2020,2275,0
12/29/2011,-3.32,6.993333333,-1.391666667,0.02,1.65,0,0,0,1,254,2149,2403,0
12/30/2011,-2.092307692,8.2,2.018181818,0.112048193,1.466666667,0,0,0,0,491,2476,2967,0
12/31/2011,1.546666667,13.30666667,7.541666667,0.153246753,3.225,1,0,1,0,665,1792,2457,0
1/1/2012,0.84,14.57333333,2.627272727,0.101204819,3.3,1,0,1,0,688,1572,2260,0
1/2/2012,0.03125,12.74,0.809090909,0.530337079,5.675,0,0,0,0,244,1693,1937,1
1/3/2012,-4.473333333,3.613333333,-3.381818182,0.003529412,6.45,0,0,0,1,89,2130,2219,0
1/4/2012,-10.14,-0.033333333,-7.981818182,0.003333333,2.65,0,0,0,1,95,2262,2357,0
1/5/2012,-6.7,3.366666667,-0.527272727,0.005494505,1.725,0,0,0,0,140,3111,3251,0
1/6/2012,-2.146666667,11.68666667,3.427272727,0,2.525,0,0,0,0,304,3750,4054,0
1/7/2012,1.19375,17.81875,2.916666667,0,2.75,0,0,0,0,1074,3406,4480,0
1/8/2012,0.8,14.9,2.466666667,0,2.625,0,0,0,0,601,2807,3408,0
1/9/2012,-2.01875,7.04375,-0.575,0.263636364,1.275,1,0,1,1,106,2219,2325,0
1/10/2012,-1.3,7.11875,-0.241666667,2.107216495,2.525,1,0,0,0,173,3400,3573,0
1/11/2012,-2.35,9.86875,-0.916666667,1.905617978,2.775,1,0,1,0,92,2074,2166,0
1/12/2012,0.49375,11.10625,6.191666667,24.615,3.275,1,0,1,0,270,3793,4063,0
1/13/2012,-0.48125,13.3375,0.241666667,2.366326531,6.175,1,0,1,1,173,3017,3190,0
1/14/2012,-4.30625,4.0625,-3.391666667,0.003529412,4.075,0,0,0,0,333,2137,2470,0
1/15/2012,-5.033333333,1.546666667,-4.208333333,0,3.275,0,0,0,0,283,2009,2292,0
1/16/2012,-7.3875,2.19375,-5.158333333,0.169411765,3.825,0,0,1,1,217,2060,2277,1
1/17/2012,-3.31875,9.34375,6.341666667,3.316129032,5.35,1,0,1,0,125,2788,2913,0
1/18/2012,0.475,14.2625,2.583333333,2.517977528,6.6,0,0,0,0,109,3244,3353,0
1/19/2012,-6.975,4.9,-5.325,0.05,3.4,0,0,0,0,131,3147,3278,0
1/20/2012,-5.4875,3.6,-0.375,0.181176471,3.3,1,0,0,1,114,3012,3126,0
1/21/2012,-3.26875,0.625,-1.666666667,6.717241379,3.7,0,0,1,1,67,1217,1284,0
1/22/2012,-2.59375,-0.5,-2.4,0.385897436,2.8,0,0,0,1,196,1758,1954,0
1/23/2012,-1.975,2.15,-0.383333333,0.313924051,1.85,1,0,1,0,145,2266,2411,0
1/24/2012,-0.006666667,8.933333333,5.466666667,1.285897436,1.966666667,1,0,0,0,439,3856,4295,0
1/25/2012,0.186666667,12.09333333,1.4,0.132051282,2.066666667,1,0,0,0,467,3767,4234,0
1/26/2012,1.366666667,10.67333333,4.841666667,0.117948718,1.9,0,0,1,0,243,3784,4027,0
1/27/2012,3.96,16.75333333,13.19166667,4.115116279,6.033333333,0,1,1,0,269,3149,3418,0
1/28/2012,-1.366666667,15.78,1.25,4.74375,3.6,0,1,0,0,776,3213,3989,0
1/29/2012,-1.42,10.80666667,0.083333333,0.01038961,4.4,0,0,1,1,557,2649,3206,0
1/30/2012,-1.673333333,8.326666667,0.133333333,0.037037037,3.566666667,0,0,0,0,126,3459,3585,0
1/31/2012,-0.08,11.44666667,4.358333333,0.004054054,3.9,0,0,0,0,324,4152,4476,0
2/1/2012,4.593333333,19.06666667,9.483333333,0.610227273,3.9,0,0,1,0,304,4241,4545,0
2/2/2012,6.14,18.44666667,8,2.05,3.333333333,1,0,1,0,190,3547,3737,0
2/3/2012,-0.186666667,12.36,1.525,0.506896552,2.266666667,0,0,0,0,310,3808,4118,0
2/4/2012,-1.48,9.046666667,0.325,0.554117647,1.766666667,1,0,1,1,383,2414,2797,0
2/5/2012,-0.025,6.41875,1.85,3.352222222,2.425,1,0,1,1,317,2596,2913,0
2/6/2012,-3.64375,7.9875,-0.825,0.031818182,2.125,1,0,0,0,206,3551,3757,0
2/7/2012,-1.075,11.5625,2.833333333,0,2.775,0,0,0,0,200,4151,4351,0
2/8/2012,-0.4625,10,1.2,0.388764045,2.075,1,0,1,1,107,2676,2783,0
2/9/2012,-1.25625,5.96875,-0.108333333,2.511578947,3.05,1,0,0,0,161,3631,3792,0
2/10/2012,-1.9125,7.2625,-0.458333333,0.042857143,1.725,1,0,1,0,225,3572,3797,0
2/11/2012,-2.70625,6.6,-0.458333333,4.645555556,5.3,1,0,1,1,192,1961,2153,0
2/12/2012,-6.333333333,2.446666667,-5.654545455,0.72183908,7.25,0,0,0,1,73,1440,1513,0
2/13/2012,-7.0375,2.70625,-3.841666667,0.024137931,2.65,0,0,0,0,94,3303,3397,0
2/14/2012,-3.0125,9.69375,1.8,0.003409091,1.9,0,0,1,0,131,3754,3885,0
2/15/2012,1.69375,11.95625,5.225,0.022727273,2.825,0,0,0,0,141,3989,4130,0
2/16/2012,2.35,10.0375,4.891666667,0.675555556,1.725,1,0,1,0,74,2908,2982,0
2/17/2012,2.425,8.96875,5,3.057303371,3.275,1,0,0,0,349,3763,4112,0
2/18/2012,-1.66875,12.11875,1.075,0.03255814,3.25,0,0,0,0,1434,2836,4270,0
2/19/2012,-0.306666667,11.26,1.918181818,0.06625,3.6,1,0,1,1,618,2051,2669,0
2/20/2012,-0.45625,6.8375,0.883333333,1.076744186,3.7,0,0,0,0,502,2589,3091,1
2/21/2012,-3.93125,8.9875,-0.466666667,0.009411765,3.5,0,0,0,0,163,3586,3749,0
2/22/2012,0.666666667,12.4,5.245454545,0.007058824,3.6,0,0,0,0,393,4343,4736,0
2/23/2012,4.81875,17.35,8.516666667,0.324137931,3.525,0,0,1,0,516,4499,5015,0
2/24/2012,6.95,16.175,7.808333333,1.452688172,4.2,1,1,1,0,246,3213,3459,0
2/25/2012,1.88125,11.7625,2.358333333,6.368131868,8.325,0,1,1,1,317,2372,2689,0
2/26/2012,-0.3875,8.26875,0.833333333,0.0175,3.375,0,0,0,0,515,2845,3360,0
2/27/2012,-1.39375,12.04375,2.083333333,0,3.7,0,0,0,0,253,4033,4286,0
2/28/2012,0.685714286,15.74285714,3.918181818,0,3.033333333,0,0,0,0,229,4104,4333,0
2/29/2012,2.01875,12.6375,4.841666667,5.831460674,2.95,1,0,1,0,65,1750,1815,0
3/1/2012,4.58125,15.89375,10.96363636,33.78762887,4.05,1,0,1,0,324,4611,4935,0
3/2/2012,0.7875,16.53125,3.172727273,1.365116279,2.475,0,1,1,0,245,2909,3154,0
3/3/2012,3.75625,14.48125,8.290909091,15.86702128,3.45,1,1,1,0,955,3065,4020,0
3/4/2012,2.78125,13.45,3.841666667,0.360465116,4.825,0,0,0,0,710,2668,3378,0
3/5/2012,-2.1875,7.85625,-0.508333333,0.03255814,3.8,0,0,0,1,203,3105,3308,0
3/6/2012,-4.15625,6.83125,-1.241666667,0.028089888,2.975,0,0,0,0,220,3705,3925,0
3/7/2012,-0.725,12.725,6.116666667,0.230681818,4.8,0,0,0,0,432,4442,4874,0
3/8/2012,6.00625,20.36875,12.8,0.003409091,6.95,0,0,1,0,485,4839,5324,0
3/9/2012,6.1875,20.825,6.716666667,0.417582418,6.5,0,0,1,0,447,4078,4525,0
3/10/2012,-0.74375,11.76875,0.775,0.003658537,3.35,0,0,0,0,968,3104,4072,0
3/11/2012,-0.80625,11.58125,2.958333333,0,3.375,0,0,0,0,1658,3207,4865,0
3/12/2012,2.19375,18.725,6.983333333,0,2.825,0,0,0,0,838,4413,5251,0
3/13/2012,7.95,23.44375,15.08333333,0.404210526,3.866666667,0,0,1,0,762,5026,5788,0
3/14/2012,10.975,26.33125,13.89166667,0.079310345,2.175,0,0,0,0,998,5252,6250,0
3/15/2012,10.18666667,26.16666667,11.58181818,0,2.65,0,0,1,0,1005,5124,6129,0
3/16/2012,9.69375,23.5375,10.46666667,0.017857143,1.6,0,0,1,0,548,3782,4330,0
3/17/2012,8.366666667,19.26666667,9.954545455,0.274418605,2.225,1,0,0,0,3154,4601,7755,0
3/18/2012,9.146666667,21.41875,10.91666667,0.04494382,2.05,1,0,0,0,2206,3626,5832,0
3/19/2012,10.1125,21.48125,12.975,0.060674157,2.45,1,0,1,0,982,5119,6101,0
3/20/2012,12.68,23.10666667,15.65454545,5.76,1.725,1,1,1,0,1051,4990,6041,0
3/21/2012,13.3,21.425,14.125,0.440229885,1.35,1,1,0,0,1120,5049,6169,0
3/22/2012,13.11875,22.125,15.16666667,0.032183908,1.575,1,0,0,0,1334,5477,6811,0
3/23/2012,12.82,26.63333333,16.62727273,0,2.05,1,0,0,0,2468,5796,8264,0
3/24/2012,12.92666667,24.80666667,14.70909091,2.237647059,3.8,1,1,1,0,1033,2304,3337,0
3/25/2012,10.15,16.30666667,10.79166667,8.004494382,3.225,1,1,1,0,1532,3405,4937,0
3/26/2012,7.76875,15.70625,11.51666667,0.150574713,6.65,0,0,0,0,798,4713,5511,0
3/27/2012,-0.45625,14.68125,1.475,0.023809524,3,0,0,0,0,531,4516,5047,0
3/28/2012,2.45625,16.65625,10.23333333,0.093975904,4.15,0,1,1,0,674,4965,5639,0
3/29/2012,8.30625,21.9,12.225,0.533333333,5.05,0,0,0,0,834,5221,6055,0
3/30/2012,2.706666667,14.85333333,4.990909091,0.026190476,2.075,0,0,1,0,791,4620,5411,0
3/31/2012,5.066666667,13.86,8.381818182,0.179518072,3.925,0,0,0,0,2299,3873,6172,0
4/1/2012,7.3,16.87142857,8.38,0.186585366,2.7,1,0,1,0,2347,3632,5979,0
4/2/2012,6.93125,16.81333333,8.333333333,3.044680851,5.1,1,0,1,0,1209,4672,5881,0
4/3/2012,1.775,17.65625,5.325,0.007228916,1.675,0,0,0,0,1348,5357,6705,0
4/4/2012,5.706666667,22.73333333,11.35454545,0.00375,3.225,0,0,0,0,1059,5324,6383,0
4/5/2012,5.70625,21.61875,7.741666667,0.030120482,2.85,0,0,0,0,1192,5196,6388,0
4/6/2012,3.513333333,15.75333333,4.954545455,0,4.9,0,0,0,0,1808,4603,6411,0
4/7/2012,2.15625,16.7375,4.391666667,0,4.175,0,0,0,0,3255,3551,6806,0
4/8/2012,2.5625,20.01875,8.108333333,0,4.475,0,0,0,0,2232,2895,5127,0
4/9/2012,6.66875,21.18125,11.58333333,0,6.375,0,0,1,0,905,4639,5544,0
4/10/2012,5.10625,19.20625,7.216666667,0.039534884,4.625,0,0,0,0,819,5048,5867,0
4/11/2012,2.88125,16.70625,4.633333333,0.020238095,4.75,0,0,1,0,482,4336,4818,0
4/12/2012,3.50625,13.6875,6.65,0.093181818,4.275,0,0,0,0,663,4689,5352,0
4/13/2012,3.71875,16.3875,7.927272727,0.005747126,2.275,0,0,0,0,1252,5080,6332,0
4/14/2012,4.30625,20.56875,9.266666667,0,2.725,0,0,1,0,2792,4575,7367,0
4/15/2012,9.51875,25.3,15.83333333,0.064835165,3.15,0,0,1,0,2844,4211,7055,0
4/16/2012,14.96875,29.44375,19.175,0,3.975,0,0,0,0,1197,5106,6303,1
4/17/2012,15.53125,28.375,18.75833333,0,4,0,0,1,0,988,5631,6619,0
4/18/2012,11.075,20.76875,12.49166667,0.644565217,2.175,1,0,1,0,347,3987,4334,0
4/19/2012,8.75625,16.8375,10.70833333,4.139215686,1.3,1,0,1,0,845,5641,6486,0
4/20/2012,7.853333333,21.70666667,11.96363636,0.032222222,2.4,1,0,0,0,1341,5861,7202,0
4/21/2012,10.45625,24.20625,14.59166667,0.332954545,4.2,1,0,1,0,2540,4000,6540,0
4/22/2012,8.84,21.49333333,9.336363636,7.826262626,5.75,1,1,1,0,120,880,1000,0
4/23/2012,4.0875,10.81333333,4.566666667,28.84158416,5.225,1,0,1,0,194,2964,3158,0
4/24/2012,3.50625,11.66875,6.483333333,1.261702128,3.35,0,0,0,0,515,5049,5564,0
4/25/2012,3.11875,17.95625,6.941666667,0.041573034,2.225,0,0,0,0,655,5482,6137,0
4/26/2012,7.31875,19.54375,13.15,0.693548387,2.925,1,0,1,0,475,4514,4989,0
4/27/2012,8.48125,17.94375,10.00833333,2.02,5.575,0,0,0,0,1013,5168,6181,0
4/28/2012,4.026666667,14.96,8.381818182,0.447126437,1.6,1,0,1,0,1120,3056,4176,0
4/29/2012,4.60625,16.28125,9.025,5.228125,1.9,1,0,1,0,2230,4013,6243,0
4/30/2012,6.88125,18.46875,10.09166667,0.02195122,3.3,1,1,0,0,667,4861,5528,0
5/1/2012,11.22666667,22.62666667,17.52727273,2.892,2.55,1,1,1,0,653,5040,5693,0
5/2/2012,15.02666667,25.94,16.61818182,1.673958333,2.9,1,1,1,0,667,5435,6102,0
5/3/2012,12.52,24.93333333,14.34545455,0.310588235,2.7,1,1,1,0,764,5594,6358,0
5/4/2012,14.30666667,27.85333333,18.53636364,2.740909091,1.825,1,1,1,0,1069,5145,6214,0
5/5/2012,16.26666667,27.40666667,18.84545455,2.445977011,3.125,1,1,1,0,2498,4324,6822,0
5/6/2012,15.29333333,24.51333333,16.53636364,0.570114943,2.675,1,0,0,0,2138,4152,6290,0
5/7/2012,12.88666667,21.38,14.80909091,0.073255814,4.05,0,0,1,0,1007,5202,6209,0
5/8/2012,14.35333333,21.56,16.66363636,0.4125,4.45,1,0,1,0,737,4952,5689,0
5/9/2012,15.18666667,22.41333333,17.72727273,6.215306122,2.875,1,0,1,0,620,4054,4674,0
5/10/2012,10.89333333,21.48,12.57272727,7.86344086,4.975,1,0,1,0,1027,5473,6500,0
5/11/2012,7.113333333,20.33333333,12.42727273,0.087356322,3.5,0,0,0,0,1317,5626,6943,0
5/12/2012,8.633333333,23.52,14.75454545,0,1.8,0,0,0,0,2623,4711,7334,0
5/13/2012,11.59333333,26.16,17.87272727,0,3.25,0,0,0,0,2171,3893,6064,0
5/14/2012,15.9,24.74,16.48181818,2.374712644,3.2,1,0,1,0,341,2478,2819,0
5/15/2012,16.84666667,22.84666667,18.73636364,21.98210526,2.6,1,1,1,0,624,4449,5073,0
5/16/2012,15.91428571,27,18.46,4.339784946,2.125,1,1,0,0,990,6265,7255,0
5/17/2012,14.68,25.96666667,15.79090909,0.02183908,3.475,0,0,0,0,1241,6046,7287,0
5/18/2012,8.953333333,23.8,13.69090909,0,2.375,0,0,0,0,1521,6035,7556,0
5/19/2012,9.846666667,25.37333333,14.34545455,0,1.475,0,0,0,0,3408,4791,8199,0
5/20/2012,11.57333333,27.38571429,16.71818182,0.090123457,4.35,1,0,1,0,2702,4340,7042,0
5/21/2012,16.03846154,25.15384615,17.83636364,6.2,3.8,1,1,1,0,630,3687,4317,0
5/22/2012,17.40666667,23.74,18.48181818,6.675,1.625,1,1,1,0,819,5173,5992,0
5/23/2012,17.45714286,25.8,19.35454545,4.422093023,1.925,1,1,1,0,765,4434,5199,0
5/24/2012,18.48571429,26.90714286,20.9,7.006741573,3.175,1,1,1,0,1058,5647,6705,0
5/25/2012,20.31428571,28.35,22.28181818,0.602325581,2.775,1,1,0,0,1417,5251,6668,0
5/26/2012,19.48571429,30.07142857,22.48181818,0.01625,2.875,1,0,0,0,2854,3617,6471,0
5/27/2012,19.91428571,30.68571429,21.81818182,0.650617284,3.3,1,1,1,0,3284,3251,6535,0
5/28/2012,19.26666667,31.53333333,22.46363636,4.42,2.725,0,1,0,0,2558,3433,5991,1
5/29/2012,21.07333333,32.78,23.93636364,1.759756098,3.7,0,1,1,0,878,4808,5686,0
5/30/2012,18.77142857,30.35714286,19.95454545,14.85353535,1.625,0,1,1,0,745,6024,6769,0
5/31/2012,18.29230769,28.66923077,21.07,0.054761905,2.625,0,0,0,0,1098,6164,7262,0
6/1/2012,17.44666667,27.58666667,19.78333333,4.624137931,3.925,1,1,1,0,530,3548,4078,0
6/2/2012,13.33571429,25.15714286,16.39166667,34.23434343,3.3,0,1,0,0,2793,5232,8025,0
6/3/2012,11.87142857,23.80714286,16.2,0.029411765,3.266666667,0,0,1,0,2494,5055,7549,0
6/4/2012,13.11333333,24.66666667,17.775,0.271428571,4.933333333,1,0,1,0,1070,5835,6905,0
6/5/2012,13.3625,22.25625,14.45,0.884444444,2.95,0,0,1,0,967,5974,6941,0
6/6/2012,11.37333333,21.66,15.78333333,0.069411765,1.7,0,0,1,0,1026,5956,6982,0
6/7/2012,12.32666667,24.22,16.01666667,0.459036145,2.575,0,1,1,0,1038,6372,7410,0
6/8/2012,12.63333333,27.29333333,17.96666667,0.441176471,2.725,0,0,0,0,1487,6168,7655,0
6/9/2012,15.41333333,29.81333333,21.80833333,0,2.625,0,0,0,0,2706,4715,7421,0
6/10/2012,17.13333333,32.37333333,22.68333333,0,1.85,0,0,0,0,2223,4309,6532,0
6/11/2012,18.99333333,32.18,22.99090909,0,3,1,0,1,0,1013,5577,6590,0
6/12/2012,19.6875,28.6875,21.44166667,3.42826087,3.475,1,1,1,0,477,4439,4916,0
6/13/2012,19.32666667,25.56666667,20.46666667,7.913043478,5.25,0,0,0,0,1171,6182,7353,0
6/14/2012,17.7,26.49375,18.79166667,0.137931034,3.975,0,0,0,0,1178,6121,7299,0
6/15/2012,15.63125,26.475,18.98333333,0.009302326,2.7,0,0,0,0,1563,6018,7581,0
6/16/2012,13.88,26.37333333,18.56,0,2.55,0,0,0,0,2962,4668,7630,0
6/17/2012,12.91875,25.63125,17.53636364,0,2.725,0,0,0,0,2636,4270,6906,0
6/18/2012,14.89375,23.225,16.12727273,1.607692308,2.55,1,0,1,0,650,4401,5051,0
6/19/2012,17.05625,24.75625,20.20909091,1.07752809,2.175,1,0,0,0,966,5790,6756,0
6/20/2012,20.31875,32.66875,24.24545455,0.003571429,1.825,0,0,0,0,869,5268,6137,0
6/21/2012,22.30666667,35.3,26.57,0,1.8,0,0,0,0,775,5050,5825,0
6/22/2012,22.5375,35.175,25.44545455,0.267857143,2.55,0,1,1,0,961,4798,5759,0
6/23/2012,19.75625,32.91875,23.33636364,4.563736264,2.475,1,0,1,0,2653,4720,7373,0
6/24/2012,18.58125,31.8625,23.69166667,0,2.25,0,1,1,0,2552,4271,6823,0
6/25/2012,19.59375,31.575,22.21666667,1.102272727,4.8,1,1,1,0,1138,5568,6706,0
6/26/2012,14.13125,28.2125,17.83333333,0.078313253,4.675,0,0,0,0,1077,6285,7362,0
6/27/2012,15.22,28.24666667,19.39090909,0,3.975,0,0,0,0,1077,6176,7253,0
6/28/2012,16.82,31.89375,21.35,0,2.575,0,0,0,0,921,5877,6798,0
6/29/2012,20.47857143,35.5,26.5,1.76125,2.825,0,1,1,0,829,4566,5395,0
6/30/2012,20.74,36.625,23.79090909,14.76179775,2.175,0,1,1,0,1454,4170,5624,0
7/1/2012,22.64,35.04666667,25.7,0.0775,2.725,1,1,0,0,1422,4032,5454,0
